210781,Kristina Ostojic,F,SRB,Null,R,1998
203429,Tamara Curovic,F,SRB,Null,R,1994
203488,Doroteja Eric,F,SRB,Null,L,1996
214507,Berfu Cengiz,F,TUR,Null,U,1999
215193,Anda Karanusic,F,CRO,Null,U,2003
215131,Nefisa Berberovic,F,BIH,Null,U,1999
215393,Tijana Spasojevic,F,SRB,Null,U,2000
220430,Mihaela Djakovic,F,SRB,Null,R,2001
220058,Valentina Likic,F,GER,Null,U,2004
214123,Kristina Schmiedlova,F,SVK,Null,R,2001
216084,Viktoria Surova,F,SVK,Null,R,2001
213599,Jelena Stojanovic,F,AUS,Null,R,1997
214747,Mila Mejic,F,SRB,Null,L,2003
202691,Ani Vangelova,F,BUL,Null,U,1993
214152,Federica Prati,F,ITA,Null,U,1995
213584,Irina Fetecau,F,ROU,Null,R,1996
203349,Milana Spremo,F,SRB,Null,R,1994
215905,Bojana Markovic,F,SRB,Null,R,2002
206357,Angelique Svinos,F,AUS,Null,U,1998
214041,Bianka Bekefi,F,HUN,Null,R,1998
215907,Laura Masic,F,CRO,Null,U,2003
214601,Jelena Lukic,F,SRB,Null,R,1999
211472,Oleksandra Korashvili,F,UKR,Null,R,1997
213896,Elina Nepliy,F,RUS,Null,R,1998
212005,Valeriya Pogrebnyak,F,RUS,Null,U,2001
215145,Hanna Sokal,F,BLR,Null,U,2000
214766,Margarita Skryabina,F,RUS,Null,U,2001
206419,Karin Kennel,F,SUI,Null,R,1996
214744,Angelina Shakhraychuk,F,UKR,Null,R,2001
220436,Vlada Zvereva,F,BLR,Null,U,2003
214175,Natalia Belova,F,RUS,Null,U,2001
216020,Katyarina Paulenka,F,BLR,Null,U,2000
220280,Nasty Surkova,F,RUS,Null,U,2002
215218,Anna Ukolova,F,RUS,Null,U,1999
211876,Angelina Zhuravleva,F,RUS,Null,U,1997
211809,Daria Lodikova,F,RUS,Null,R,1996
216039,Shalimar Talbi,F,BLR,Null,U,2000
206116,Sofia Dmitrieva,F,RUS,Null,U,1995
220437,Lizaveta Artsiomenka,F,BLR,Null,U,2004
214809,Aleksandra Vostrikova,F,RUS,Null,U,2001
213576,Iryna Shymanovich,F,BLR,Null,R,1997
215386,Vivian Wolff,F,GER,Null,R,1998
220398,Kristina Sorokolet,F,RUS,Null,U,2003
206177,Joana Eidukonyte,F,LTU,Null,R,1996
214868,Valeriya Yushchenko,F,RUS,Null,R,1999
213857,Nonna Kurginyan,F,RUS,Null,U,1999
220438,Viktoriya Kanapatskaya,F,BLR,Null,U,2003
213976,Diana Demidova,F,RUS,Null,U,1997
215234,Daria Kruzhkova,F,RUS,Null,L,1998
220439,Aleksandra Efremova,F,BLR,Null,U,2004
219638,Anhelina Kalita,F,BLR,Null,U,1997
215015,Karine Sarkisova,F,RUS,Null,U,2001
202678,Polina Pekhova,F,BLR,Null,R,1996
211426,Sadafmoh Tolibova,F,BLR,Null,U,1998
220459,Jamie Jillissen,F,NED,Null,U,2001
214959,Nika Shytkouskaya,F,BLR,Null,U,2000
211763,Anastasiya Fedoryshyn,F,UKR,Null,U,2000
216358,Ekaterina Trashchenko,F,RUS,Null,U,2002
214504,Valeriya Urzhumova,F,RUS,Null,U,1999
216013,Yuliya Hatouka,F,BLR,Null,U,2000
216119,Maileen Nuudi,F,EST,Null,R,2000
215707,Anna Kubareva,F,BLR,Null,U,2000
203415,Ilona Kremen,F,BLR,Null,R,1995
206000,Kana Daniel,F,JPN,Null,U,1998
215232,Elina Vikhryanova,F,RUS,Null,U,1998
216179,Valeriya Olyanovskaya,F,RUS,Null,U,2001
206028,Alena Tarasova,F,RUS,Null,R,1998
214741,Anastasia Kulikova,F,RUS,Null,L,1999
214546,Ekaterina Kazionova,F,RUS,Null,R,1998
220807,Anastasiya Abramovich,F,BLR,Null,U,2004
202672,Ekaterina Yashina,F,RUS,Null,R,1993
211524,Ulyana Ayzatulina,F,RUS,Null,R,1998
214517,Polina Golubovskaya,F,RUS,Null,R,2001
203516,Nadiya Kolb,F,UKR,Null,R,1992
201309,Tatiana Perebiynis,F,UKR,Null,R,1986
216030,Anna Ozerova,F,LAT,Null,U,1997
202631,Lara Michel,F,SUI,Null,U,1991
220808,Kristina Dmitruk,F,BLR,Null,R,2003
206007,Laura Pigossi,F,BRA,Null,R,1994
202435,Vanda Lukacs,F,HUN,Null,U,1992
206194,Gabriela Ce,F,BRA,Null,L,1993
206329,Montserrat Gonzalez,F,PAR,Null,R,1994
206430,Carolina Meligeni Rodrigues Alves,F,BRA,Null,U,1996
203357,Libby Muma,F,USA,Null,U,1996
216397,Laura Ashley,F,AUS,Null,R,2002
205933,Eduarda Piai,F,BRA,Null,R,1993
220317,Nathalia Wolf Gasparin,F,BRA,Null,R,2002
215818,Georgia Gulin,F,BRA,Null,U,2004
214020,Amina Anshba,F,RUS,Null,L,1999
203465,Amanda Carreras,F,GBR,Null,R,1990
202694,Teliana Pereira,F,BRA,Null,R,1989
203510,Nathalia Rossi,F,BRA,Null,L,1993
205591,Paula Cristina Goncalves,F,BRA,Null,R,1992
219654,Isabela Campos Bifano,F,BRA,Null,U,2003
220350,Ana Luiza Cruz,F,BRA,Null,U,2004
220351,Luiza Fullana,F,BRA,Null,U,2002
216574,Giovanna Ferreira Caputo,F,BRA,Null,U,2002
213755,Erika Drozd Pereira,F,BRA,Null,U,1998
215721,Rebeca Pereira,F,BRA,Null,R,1993
214605,Agustina Chlpac,F,ARG,Null,U,1996
213897,Maria Silva,F,BRA,Null,R,2001
215629,Alexandra Ferreira Da Silva,F,BRA,Null,U,2004
220366,Ana Paula Melilo,F,BRA,Null,U,2003
219260,Sthefanie Santos,F,BRA,Null,U,2000
211457,Arantxa Sanchez,F,COL,Null,L,1995
206431,Andressa Cristina Souza,F,BRA,Null,R,1998
220265,Soizette Simmons,F,TTO,Null,R,1989
211594,Ingrid Gamarra Martins,F,BRA,Null,U,1996
211293,Juliana Silva De Carvalho,F,BRA,Null,R,1997
210749,Raquel Martini,F,BRA,Null,R,1994
210718,Vivian Mayumi Toma,F,BRA,Null,U,1992
214157,Lara Isis Teodoro De Oliveira,F,BRA,Null,R,2002
216122,Akilah James,F,GRN,Null,U,1992
213891,Amanda Andrade Silva,F,BRA,Null,U,2000
210748,Louise Reis De Campos,F,BRA,Null,R,1996
211791,Sophia Chow,F,BRA,Null,U,2001
214710,Valerie Quiceno,F,USA,Null,U,2001
215836,Alessandra Mecchi De Oliveira Silva,F,BRA,Null,U,2000
220577,Julia Candiotto,F,BRA,Null,U,2002
220578,Julia Konishi Camargo Silva,F,BRA,Null,U,2000
220579,Tatiana Terwindt,F,PAR,Null,U,2001
215458,Julia Fisch,F,USA,Null,R,2001
215854,Jennifer Rosa Dourado,F,BRA,Null,U,2002
220474,Giulia Spicacci,F,BRA,Null,U,2004
220831,Priscila Janikian,F,BRA,Null,U,2004
205609,Marcela Guimaraes Bueno,F,BRA,Null,U,1990
220832,Debora Janjulio Braga De Souza,F,BRA,Null,U,2005
220833,Namie Isago,F,BRA,Null,U,2006
215852,Caroline Furlaneto,F,BRA,Null,U,2005
206091,Yolande Leacock,F,TRI,Null,R,1993
214140,Mariana Borges,F,BRA,Null,U,1999
201691,Dia Evtimova,F,BUL,Null,R,1987
214691,Ylona Georgiana Ghioroaie,F,ROU,Null,U,1998
202433,Anna Giulia Remondina,F,ITA,Null,R,1992
202669,Cristina Dinu,F,ROU,Null,R,1992
214006,Petia Arshinkova,F,BUL,Null,U,1998
215262,Constanze Stepan,F,GER,Null,U,1999
211856,Anastasiya Komardina,F,RUS,Null,L,1997
210645,Elena Teodora Cadar,F,ROU,Null,L,1994
211456,Julia Terziyska,F,BUL,Null,R,1996
210776,Gabriela Duca,F,ROU,Null,U,1995
202557,Hulya Esen,F,TUR,Null,U,1992
214343,Marta Paigina,F,RUS,Null,U,2002
215566,Gergana Topalova,F,BUL,Null,U,1999
214598,Gabriela Nicole Tatarus,F,ROU,Null,U,2001
220321,Jacquline Nylander Altelius,F,SWE,Null,U,2000
214049,Nevena Georgieva,F,BUL,Null,U,2002
214010,Victoria Ocheva,F,BUL,Null,R,1999
215569,Gabriela Ana Maria Davidescu,F,ROU,Null,U,2003
211929,Aleksandra Karamanoleva,F,BUL,Null,R,2000
215879,Ilay Yoruk,F,TUR,Null,R,2001
214480,Miriam Bianca Bulgaru,F,ROU,Null,R,1998
220485,Alexandra Maria Staiculescu,F,ROU,Null,U,2003
214653,Andreea Prisacariu,F,ROU,Null,U,1999
215568,Melody Todorova,F,BUL,Null,U,2004
220691,Simona Georgieva,F,BUL,Null,U,2003
203095,Ioana Gaspar,F,ROU,Null,R,1983
214599,Oana Gavrila,F,ROU,Null,R,1998
206336,Julia Stamatova,F,BUL,Null,L,1993
211931,Gebriela Mihaylova,F,BUL,Null,U,1996
220692,Daniella Dimitrova,F,BUL,Null,U,2002
211338,Katharina Hering,F,GER,Null,R,1995
219639,Alise Cernecka,F,LAT,Null,U,2003
214455,Andrina Peer,F,SUI,Null,R,2000
220757,Lia Karatancheva,F,BUL,Null,U,2003
214924,Basak Akbas,F,TUR,Null,R,2000
220758,Elena Kraleva,F,BUL,Null,U,2003
215449,Ramona Eva Chivu,F,ROU,Null,U,2004
213723,Sean Lodzki,F,ISR,Null,U,2001
214359,Doga Selen Takunyaci,F,TUR,Null,R,2002
219833,Maria Victoria Negoita,F,ROU,Null,U,2003
220759,Daria Shalamanova,F,BUL,Null,U,2002
204420,Marcela Zacarias,F,MEX,Null,R,1994
211452,Eva Raszkiewicz,F,USA,Null,U,1994
206361,Nicole Hoynaski,F,AUS,Null,U,1998
210717,Madeleine Kobelt,F,USA,Null,U,1992
213659,Alexa Graham,F,USA,Null,R,1998
210537,Michika Ozeki,F,JPN,Null,U,1992
219742,Erin Larner,F,USA,Null,U,2000
215893,Meghan Kelley,F,USA,Null,U,2001
214585,Jessie Jiaxin Gong,F,CAN,Null,U,2004
220546,Tricia Mar,F,USA,Null,U,1992
213885,Rosie Johanson,F,CAN,Null,R,1998
214696,Jessica Failla,F,USA,Null,U,1997
211855,Jessica Ho,F,USA,Null,U,1998
220310,Imani Graham,F,USA,Null,U,2006
211546,Mihoki Miyahara,F,JPN,Null,U,1999
214800,Sabastiani Leon,F,MEX,Null,R,1992
213863,Kristina N Smith,F,USA,Null,U,1995
203561,Charlotte Petrick,F,CAN,Null,R,2001
215281,Daniella Silva,F,CAN,Null,R,1999
211519,Wendy Qi Wen Zhang,F,CAN,Null,U,1999
216391,Helen Abigail Altick,F,USA,Null,U,2002
215470,Lorraine M Guillermo,F,USA,Null,R,1994
215749,Stephanie Luk,F,USA,Null,R,1992
203370,Tori Kinard,F,USA,Null,U,1987
219922,Ana Maria Andreea Ileana,F,CAN,Null,U,2000
214697,Charlotte Robillard Millette,F,CAN,Null,L,2000
213861,Ronit Yurovsky,F,USA,Null,U,1996
214726,Isabelle Boulais,F,CAN,Null,U,2002
202447,Alexandra Mueller,F,USA,Null,R,1991
201547,Michelle Larcher De Brito,F,POR,165.0,R,1996
211242,Catherine Leduc,F,CAN,Null,U,1994
213796,Petra Januskova,F,CAN,Null,R,1992
214779,Sara Daavettila,F,USA,Null,U,1997
203449,Sarah Rebecca Sekulic,F,GER,Null,L,1992
220367,Leylah Annie Fernandez,F,CAN,168.0,L,2002
203562,Erin Routliffe,F,CAN,Null,R,1995
220014,Safiya Carrington,F,USA,Null,R,2001
202420,An Sophie Mestach,F,BEL,Null,R,1997
202379,Chieh Yu Hsu,F,USA,Null,L,1991
201550,Tamaryn Hendler,F,BEL,Null,R,1995
214875,Kennedy Shaffer,F,USA,Null,U,1997
201086,Greta Arn,F,HUN,Null,R,1980
200764,Elena Bovina,F,RUS,189.0,R,1986
213772,Amy Zhu,F,USA,Null,R,1994
216357,Layne Sleeth,F,CAN,Null,U,2001
215062,Carson Branstine,F,USA,Null,R,2000
214727,Anca Craciun,F,CAN,Null,U,2002
211094,Julia Elbaba,F,USA,Null,U,1996
201399,Emily Webley Smith,F,GBR,Null,R,1984
205922,Chanelle Van Nguyen,F,USA,Null,U,1994
215064,Maria Mateas,F,USA,Null,U,1999
202481,Chi Chi Scholl,F,USA,Null,R,1992
210990,Pascalle Thenoux Acuna,F,CHI,Null,U,1997
212123,Ignacia Marin,F,CHI,Null,U,1986
215589,Pauline Wuarin,F,SUI,Null,U,1996
215741,Valentina Andrea Vasquez Pongruber,F,CHI,Null,U,2002
215943,Alexa Ryngler,F,USA,Null,U,2003
220282,Andrea Duva,F,USA,Null,R,1996
213557,Maria Gutierrez Carrasco,F,ESP,Null,U,1997
215757,Florencia Massardo Brain,F,CHI,Null,U,2003
210138,Noelia Zeballos,F,BOL,Null,U,1994
220684,Jimar Geraldine Gerald Gonzalez,F,CHI,Null,R,2001
220830,Michelle Los Arcos Balasch,F,VEN,Null,U,2004
216289,Maria Virginia Bosch,F,ARG,Null,R,2000
215740,Maria Ignacia Yapur Lopez,F,CHI,Null,U,2002
211864,Maria Fernanda Herazo Gonzalez,F,COL,Null,L,1997
202919,Chang Liu,F,CHN,Null,U,1992
216162,Meiqi Guo,F,CHN,Null,R,2001
215185,Zhou Mingjun,F,CHN,Null,U,2000
201479,Olga Puchkova,F,RUS,Null,U,1991
211351,Ayaka Okuno,F,JPN,Null,R,1995
213947,Ying Zhang,F,CHN,Null,U,1997
203489,Hao Chen Tang,F,CHN,Null,R,1998
215134,Chengyiyi Yuan,F,CHN,Null,U,2002
215947,Jia Ren,F,CHN,Null,U,2002
212019,Yan Wang,F,CHN,Null,U,2000
214724,Jiaxi Lu,F,CHN,Null,U,1998
214288,Jiahui Chen,F,CHN,Null,U,1997
212021,Yuenu Li,F,CHN,Null,U,2001
214972,Shanshan Guo,F,CHN,Null,U,1998
206283,Ziyue Sun,F,CHN,Null,U,1998
214328,Xu Liu Sun,F,CHN,Null,U,1996
213636,Yukun Zhang,F,CHN,Null,R,1999
214898,Kimika Sakata,F,JPN,Null,R,2003
214385,Yixuan Li,F,CHN,Null,U,1998
210428,Qianqian Zhao,F,CHN,Null,U,1995
215389,Junsai Wang,F,CHN,Null,R,2000
215937,Shuo Feng,F,CHN,Null,U,1999
215248,Yanni Liu,F,CHN,Null,U,2001
202686,Di Zhao,F,CHN,Null,U,1997
215043,Qianhui Tang,F,CHN,Null,R,2002
203236,Angelina Gabueva,F,RUS,Null,U,1988
214674,Yuqi Sheng,F,CHN,Null,U,1997
220313,Jiahe Cai,F,CHN,Null,U,2001
216014,Lixin Wang,F,CHN,Null,U,2003
201454,Akgul Amanmuradova,F,UZB,Null,R,1984
202908,Miyabi Inoue,F,JPN,Null,R,1991
213558,Ao Gai,F,CHN,Null,U,1997
202921,Shiho Akita,F,JPN,Null,R,1989
216063,Tingting Pei,F,CHN,Null,U,2003
203557,Mana Ayukawa,F,JPN,Null,R,1994
215054,Siqi Cao,F,CHN,Null,U,2000
208904,Yue Yu,F,CHN,Null,U,1990
212035,Si Qi Liu,F,CHN,Null,U,1996
216015,Ziyi Yang,F,CHN,Null,U,2000
215709,Xiaoxi Zhao,F,CHN,Null,R,2004
215820,Yidi Yang,F,CHN,Null,U,2001
216019,Lin Ma,F,CHN,Null,U,2001
203303,Ana Veselinovic,F,SRB,Null,L,1990
210536,Dan Ni Wang,F,CHN,Null,R,1994
216390,Jiaxue Zang,F,CHN,Null,U,2001
211049,Sri Vaishnavi Peddi Reddy,F,IND,Null,U,1997
215307,Wanyuanyun Jin,F,CHN,Null,U,2000
214278,Mizuno Kijima,F,JPN,Null,U,1999
216163,Mei Xu Wu,F,CHN,Null,U,2002
220415,Meiting Liu,F,CHN,Null,U,2000
220450,Keyi Zhou,F,CHN,Null,U,2002
213750,Zhanlan Wei,F,CHN,Null,U,2000
220451,Yufei Long,F,CHN,Null,U,2003
202410,Sofia Shapatava,F,GEO,Null,R,1988
215055,Zhima Du,F,CHN,Null,R,2002
215272,Zhuoma Ni Ma,F,CHN,Null,U,2001
216017,Jiatian Qi,F,CHN,Null,U,2000
216389,Rui Jie Jiang,F,CHN,Null,U,2001
211080,Sai Samhitha Chamarthi,F,IND,Null,R,1995
220497,Jiangxue Han,F,CHN,Null,U,2003
216194,Qianxin Kong,F,CHN,Null,R,2000
215047,Mi Zhuoma You,F,CHN,Null,R,2002
215775,Jiahuan He,F,CHN,Null,U,1998
211234,Deria Nur Haliza,F,INA,Null,R,1999
203433,Rishika Sunkara,F,IND,Null,R,1993
215946,Ye Xin Ma,F,CHN,Null,U,2000
220031,Yu Shan,F,CHN,Null,U,1999
220498,Yuxin Zhang,F,CHN,Null,U,2002
210370,Sowjanya Bavisetti,F,IND,Null,L,1993
215249,Shou Na Mu,F,CHN,Null,U,2002
215059,Reina Takahashi,F,JPN,Null,U,1999
203517,Chihiro Takayama,F,JPN,Null,R,1991
211269,Eudice Wong Chong,F,HKG,Null,U,1997
220308,Jiaying He,F,CHN,Null,L,2001
215046,Lingwei Kong,F,CHN,Null,U,2001
211326,Katherine Ip,F,HKG,Null,R,1999
215008,Siyu Chen,F,CHN,Null,U,1999
214679,Sunam Jeong,F,KOR,Null,U,1997
219868,Jiakang Li,F,CHN,Null,U,2001
213948,Dabin Kim,F,KOR,Null,R,1997
215155,Olesya Pervushina,F,RUS,Null,R,2003
215746,Manuela Hernandez,F,COL,Null,U,2004
220819,Mariana Carvajal,F,COL,Null,U,2003
213737,Anastasia Evgenyevna Nefedova,F,RUS,Null,R,1998
211462,Claudia Marcela Silva Aragon,F,COL,Null,U,1992
214055,Sofia Munera Sanchez,F,COL,Null,U,2002
220168,Paula Andrea Coronado,F,COL,Null,U,2000
208531,Kirsten Andrea Weedon,F,GUA,Null,U,1990
216151,Jessica Plazas,F,COL,Null,U,2002
214930,Jenny Duerst,F,SUI,Null,U,1999
216349,Lina Sachica,F,COL,Null,U,2004
211043,Maria Paulina Perez Garcia,F,COL,Null,R,1995
211035,Andrea Ternera,F,COL,Null,R,1999
211044,Paula Andrea Perez Garcia,F,COL,Null,R,1998
214058,Juliana Valero,F,COL,Null,R,2000
205823,Anna Mamalat,F,USA,Null,U,1996
203583,Mary Closs,F,USA,Null,U,1996
220820,Gabriela Macias,F,COL,Null,U,2002
220821,Erika Sofia Gonzalez,F,COL,Null,R,2005
205462,Melisa Morales,F,GUA,Null,R,1992
202464,Yuliana Lizarazo,F,COL,Null,R,1993
215785,Maria Camila Osorio Serrano,F,COL,162.0,R,2001
216392,Nicole Bueno Sandoval,F,COL,Null,U,2004
216393,Mariana Vargas Carrascal,F,COL,Null,R,2001
201441,Emma Laine,F,FIN,Null,L,1990
205056,Marta Lesniak,F,POL,Null,R,1990
210742,Mariana Drazic,F,CRO,Null,R,1994
213594,Sandra Jamrichova,F,SVK,Null,U,1999
201694,Silvia Njiric,F,CRO,Null,R,1994
214022,Elba Kasum,F,AUT,Null,U,2000
211772,Ina Kaufinger,F,GER,Null,U,1996
210335,Gabriela Van De Graaf,F,NED,Null,U,1998
215392,Judith Van Kessel,F,NED,Null,U,2004
210847,Miriana Tona,F,ITA,Null,U,1996
215296,Kristina Miletic,F,SRB,Null,U,2001
202438,Ani Mijacika,F,CRO,Null,R,1990
202604,Despina Papamichail,F,GRE,Null,R,1993
214995,Sofya Golubovskaya,F,RUS,Null,R,2002
203284,Katerina Vankova,F,CZE,Null,L,1992
211285,Tayisiya Morderger,F,GER,Null,L,1997
206166,Jade Suvrijn,F,FRA,Null,R,1995
201617,Ana Vrljic,F,CRO,Null,R,1986
220434,Kristyna Lavickova,F,CZE,Null,U,2002
215693,Michaela Bayerlova,F,CZE,Null,U,1998
216097,Elizabeth Mandlik,F,USA,Null,U,2001
202578,Laura Ioana Andrei,F,ROU,Null,R,1988
205875,Chantal Skamlova,F,SVK,Null,R,1993
203428,Vivien Juhaszova,F,SVK,Null,R,1993
213628,Melanie Stokke,F,NOR,Null,R,1996
214295,Tereza Mihalikova,F,SVK,Null,R,1998
211779,Yana Morderger,F,GER,Null,R,1997
214002,Natalie Suk,F,USA,Null,U,1999
212053,Anastasia Pribylova,F,RUS,Null,U,1996
211266,Yulia Kulikova,F,RUS,Null,U,1989
220460,Alexandra Silna,F,CZE,Null,R,2003
215869,Paulina Bakaite,F,LTU,Null,U,0
215712,Nicole Gadient,F,SUI,Null,U,1998
210062,Dagmar Dudlakova,F,CZE,Null,R,1993
206145,Diana Sumova,F,CZE,Null,U,1996
220461,Karolina Kubanova,F,CZE,Null,U,2001
202451,Nicole Rottmann,F,AUT,Null,U,1993
211698,Pernilla Mendesova,F,CZE,Null,R,1997
216225,Denisa Hindova,F,CZE,Null,U,2002
214003,Nikola Tomanova,F,CZE,Null,R,1996
215505,Laura Svatikova,F,SVK,Null,R,1994
216186,Aneta Laboutkova,F,CZE,Null,U,2000
216185,Karolina Berankova,F,CZE,Null,R,2002
216188,Klara Hajkova,F,CZE,Null,R,2000
216074,Anna Siskova,F,CZE,Null,U,2001
214816,Anna Slovakova,F,CZE,Null,L,2003
213581,Kristyna Hrabalova,F,CZE,Null,U,1996
220580,Ludmila Kareisova,F,CZE,Null,U,2002
213533,Maria Marfutina,F,RUS,Null,U,1997
216288,Irina Lapustina,F,LAT,Null,U,2002
204366,Victoria Muntean,F,FRA,Null,U,1997
216073,Nikola Breckova,F,CZE,Null,U,2001
206335,Jesika Maleckova,F,CZE,Null,R,1994
214193,Simona Heinova,F,CZE,Null,U,2001
219304,Barbora Kollarova,F,SVK,Null,R,1999
213938,Tereza Kolarova,F,CZE,Null,U,2002
214751,Barbora Miklova,F,CZE,Null,R,1998
220581,Renata Ivandic,F,BIH,Null,R,2001
206003,Laura Schaeder,F,GER,Null,R,1993
214431,Barbora Palcatova,F,SVK,Null,U,1999
202471,Karen Barbat,F,DEN,Null,R,1993
210764,Karolina Cechova,F,CZE,Null,R,1995
206403,Alona Fomina,Null,UKR,Null,R,1990
211296,Dea Herdzelas,F,BIH,Null,R,1996
210657,Federica Arcidiacono,F,ITA,Null,U,1993
214893,Sonja Krtenova,F,CZE,Null,U,1998
214266,Martina Kudelova,F,CZE,Null,R,1999
202679,Yuliya Lysa,F,UKR,Null,L,1998
216128,Maria Schneider,F,GER,Null,U,2000
201657,Nastja Kolar,F,SLO,Null,R,1994
215607,Laura Maluniakova,F,SVK,Null,U,1999
216256,Linda Sevcikova,F,CZE,Null,U,1998
206175,Tess Sugnaux,F,SUI,Null,R,1995
220689,Karolina Vlckova,F,CZE,Null,U,2002
220569,Tereza Polanska,F,CZE,Null,R,1999
212044,Katharina Gerlach,F,GER,Null,R,1998
214360,Natalie Cvackova,F,CZE,Null,U,1999
206070,Sofiya Kovalets,F,UKR,Null,R,1997
220335,Sophia Intert,F,GER,Null,U,1998
220690,Petra Sedlackova,F,CZE,Null,U,2001
204268,Natalie Proese,F,GER,Null,R,1992
214743,Lena Ruppert,F,GER,Null,U,1998
214762,Mirabelle Njoze,F,GBR,Null,L,1998
215144,Daniela Vismane,F,LAT,Null,U,2000
220740,Ivana Sebestova,F,CZE,Null,U,2001
213879,Barbara Kotelesova,F,SVK,Null,U,1999
220741,Katerina Koci,F,CZE,Null,U,2005
220671,Katerina Krizova,F,CZE,Null,R,2002
214275,Hana Pektorova,F,CZE,Null,U,1999
203965,Bettina Pirker,F,AUT,Null,U,1985
214247,Lena Rueffer,F,GER,Null,U,1998
211885,Alice Matteucci,F,ITA,Null,R,1998
214770,Emilie Francati,F,DEN,Null,U,2000
215697,Arlinda Rushiti,F,SUI,Null,U,1999
211820,Martina Colmegna,F,ITA,Null,R,1996
220846,Beata Havlickova,F,CZE,Null,U,2005
214459,Lucia Bronzetti,F,ITA,Null,R,1998
215110,Joanna Zawadzka,F,POL,Null,U,1997
214158,Anastasiya Shoshyna,F,UKR,Null,U,1998
220593,Kristina Milenkovic,F,SUI,Null,R,2001
212050,Nataliya Pogribnyak,F,UKR,Null,U,1998
220847,Adela Dorreova,F,CZE,Null,U,2006
203448,Tereza Jankovska,F,CZE,Null,L,1997
215988,Mai Hontama,F,JPN,Null,R,1999
220848,Vanesa Nikolovova,F,CZE,Null,R,2005
214895,Radka Buzkova,F,CZE,Null,R,2003
214826,Susan Bandecchi,F,SUI,Null,U,1998
216224,Denisa Pospisilova,F,CZE,Null,U,2001
215375,Dominique Schaefer,F,PER,Null,R,2000
215934,Duda Ewa,F,POL,Null,U,2000
211002,Yusleydis Smith Dias,F,CUB,Null,U,1999
219580,Ariana Chan Baratau,F,ECU,Null,U,2003
211965,Jasmin Jebawy,F,GER,Null,U,1996
220834,Tania Lea Aizenman Sanchez,F,CRC,Null,U,2004
211463,Paula Andrea Puentes Jimenez,F,COL,Null,R,1997
219310,Kelly Williford,F,USA,Null,L,1994
211361,Sara Castellano,F,ITA,Null,U,1997
207947,Yamile Fors Guerra,F,CUB,Null,U,1980
215763,Sofia Sewing,F,USA,Null,R,1999
214610,Aimee Tarun,F,USA,Null,U,1996
216219,Maria Gomez,F,ECU,Null,R,1989
220835,Isabela Barona Estrada,F,ECU,Null,U,2005
220836,Danika Gerner,F,USA,Null,R,1993
220837,Manuela Gomez Estrada,F,ECU,Null,R,2003
211042,Juliana Jose Parra Gomez,F,COL,Null,U,1999
220838,Ana Paula Jimenez Coello,F,ECU,Null,U,2005
220515,Kamilla Kokeladze,F,RUS,Null,R,2003
220839,Carolina Alvarez,F,ECU,Null,L,2000
220840,Francesca Lilliegren,F,ECU,Null,U,2003
220271,Yusra Hegy,F,EGY,Null,U,2000
211884,Chiara Frapolli,F,SUI,Null,R,2000
211098,Cristina Ene,F,ROU,Null,R,1997
215753,Dalia Ahmed,F,EGY,Null,U,2005
219792,Anastasia Sukhotina,F,RUS,Null,L,2000
211408,Kerstin Peckl,F,AUT,Null,U,1989
214565,Farah Yasser Abd El Wahab,F,EGY,Null,U,2000
215584,Rowan Arafat,F,EGY,Null,U,1999
213648,Ahlam Shawkat,F,EGY,Null,U,2002
220272,Sofia Nami Samavati,F,DEN,Null,U,1999
215457,Carlota Molina Megias,F,ESP,Null,R,2000
201618,Fatma Al Nabhani,F,OMA,Null,R,1991
210951,Marian Jade Capadocia,F,PHI,Null,R,1997
220273,Sara El Ghazouly,F,EGY,Null,R,2005
214978,Akiko Okuda,F,USA,Null,U,1997
211529,Sandra Samir,F,EGY,Null,R,1997
210848,Valeria Prosperi,F,ITA,Null,U,1999
214259,Valeriya Denisenko,F,RUS,Null,U,2001
216296,Karolina Kowall,F,GER,Null,U,0
211722,Szabina Szlavikovics,F,HUN,Null,R,1997
220045,Natasha Yonan,F,USA,Null,R,1996
214843,Kanako Osafune,F,JPN,Null,L,1998
203195,Tomoko Dokei,F,JPN,Null,U,1985
202231,Shiho Hisamatsu,F,JPN,Null,R,1981
220240,Farah Khalil,F,EGY,Null,U,0
212054,Amelie Intert,F,GER,Null,U,1999
204301,Barbara Bonic,F,SRB,Null,R,1993
206187,Varvara Kuznetsova,F,RUS,Null,R,1994
211721,Akiho Kakuya,F,JPN,Null,U,1998
214973,Linnea Malmqvist,F,SWE,Null,U,1999
210526,Valeria Bhunu,F,ZIM,Null,U,1995
211584,Diana Shevchenko,F,RUS,Null,U,1998
215967,Sasa Klanecek,F,SLO,Null,U,2001
204379,Brenda Njuki,F,SWE,Null,R,1997
216177,Jana Jais,F,GER,Null,U,2003
206137,Oleksandra Piskun,F,UKR,Null,U,1995
214821,Ioana Diana Pietroiu,F,ROU,Null,L,2002
202654,Martina Pradova,F,CZE,Null,R,1990
203463,Nuria Parrizas Diaz,F,ESP,Null,R,1991
211682,Paulina Czarnik,F,POL,Null,R,1997
202677,Ekaterina Klyueva,F,KAZ,Null,R,2000
215792,Alicja Zduniak,F,POL,Null,U,2000
202594,Elena Bogdan,F,ROU,Null,L,1994
213693,Sandra Ortevall,F,SWE,Null,U,2001
